 basin_id q_mean runoff_ratio slope_fdc baseflow_index stream_elas q5 q95 high_q_freq high_q_dur low_q_freq low_q_dur zero_q_freq hfd_mean
507 12115000 0.6048696 0.59590304 0.75374156 0.66228735 0.25287586 0.2944328 0.50865054 0.01707176 0.018748013 0.1789518 0.08569523 0.0 0.27475673
508 12115500 0.701529 0.6960535 0.7295164 0.5946009 0.27206013 0.2440943 0.628988 0.028645832 0.018441208 0.21258408 0.075290196 0.0 0.18059532
509 12117000 0.527066 0.5748838 0.6478563 0.78491485 0.27849737 0.4724054 0.40291104 0.0078125 0.01620591 0.016535874 0.024444336 0.0 0.17544359
510 12145500 0.4024673 0.499818 0.7224867 0.5792135 0.28642756 0.14051853 0.4174855 0.04861111 0.020625705 0.2714406 0.08389982 0.0 0.04951342
511 12147500 0.85680985 0.76173156 0.5665198 0.70572424 0.19768885 0.5687388 0.6508022 0.01099537 0.0124409 0.08814462 0.049948618 0.0 0.15827128
512 12147600 0.98086196 0.79283714 0.66326404 0.5247054 0.22062719 0.32845336 0.9251465 0.044560183 0.01733132 0.18693946 0.05526906 0.0 0.17744705
513 12167000 0.7042085 0.7445818 0.6165363 0.65852624 0.26286572 0.34528407 0.567709 0.021701388 0.015582606 0.1603139 0.05860938 0.0 0.115912996
514 12175500 0.5900265 0.76790535 0.8304526 0.7549543 0.15887867 0.4642623 0.47403568 0.003761574 0.012768293 0.054232065 0.0368778 0.0 0.7907842
515 12178100 0.6462757 0.75357383 0.63265145 0.69441295 0.23580523 0.5791751 0.5120514 0.010416666 0.01620591 0.025784753 0.030230401 0.0 0.51545507
516 12186000 0.69889045 0.7652175 0.6380978 0.68682766 0.23772013 0.53935504 0.55736285 0.011574074 0.016621446 0.060117718 0.040078476 0.0 0.4224385
517 12189500 0.5964433 0.71839845 0.56747544 0.7447318 0.219528 0.641684 0.4351853 0.0069444445 0.014405254 0.009529148 0.026999252 0.0 0.42301086
518 12358500 0.24103488 0.5140253 0.5592929 0.6892524 0.25950646 0.13730627 0.29040164 0.12528935 0.08207204 0.20627803 0.1095852 0.0 0.7120778
519 12390700 0.11634233 0.27135506 0.6083454 0.7339013 0.34210792 0.07295022 0.12961267 0.07754629 0.0723864 0.16339687 0.17360917 0.0 0.590727
520 12411000 0.19664694 0.40958315 0.66090953 0.64222926 0.30243662 0.09071794 0.23224458 0.1171875 0.05682592 0.3014294 0.102485985 0.0 0.4487693
521 12414500 0.21368343 0.413882 0.6823718 0.70933104 0.2876651 0.12842353 0.2226823 0.066261575 0.0589072 0.20151347 0.05270352 0.0 0.5649685
522 12447390 0.14054182 0.3898465 0.35173783 0.59901315 0.21846665 0.050359324 0.2234087 0.2824074 0.28499043 0.4105942 0.15863866 0.0 0.73411566
523 12451000 0.43256328 0.6869173 0.6764807 0.74236536 0.22729236 0.26601753 0.43419486 0.023148147 0.030868402 0.11252803 0.067121975 0.0 0.7218088
524 12488500 0.28054416 0.41914514 0.6999531 0.7138226 0.29132155 0.17702992 0.2858161 0.035590276 0.044296153 0.13312781 0.08382121 0.0 0.6007441
525 13011500 0.16757283 0.4892436 0.19413508 0.58163476 0.30943605 0.07989888 0.27593347 0.28153935 0.26954445 0.37093613 0.078823924 0.0 0.7232398
526 13011900 0.15128043 0.4509572 0.3201762 0.6919294 0.280766 0.118446 0.20582636 0.1707176 0.120270275 0.06838565 0.017885478 0.0 0.8085289
527 13018300 0.1028657 0.32749718 0.3827988 0.7740459 0.29709783 0.10125393 0.11575742 0.054398146 0.10690215 0.020599777 0.036862757 0.0 0.76531196
528 13023000 0.12788147 0.3851581 0.45429114 0.79655224 0.26319996 0.13024749 0.13500628 0.038773146 0.0723864 0.002102018 0.007146861 0.0 0.72409844
529 13083000 0.025138287 0.11528439 0.26966342 0.94331354 0.20375954 0.056817263 0.016744137 0.0 0.0 0.002942825 0.033352017 0.0 0.48597592
530 13161500 0.022474844 0.11630995 0.4471103 0.6836446 0.3962427 0.005831748 0.031269 0.25578704 0.19491191 0.35327917 0.11775972 0.0 0.56525475
531 13235000 0.17094408 0.47309834 0.42532977 0.788581 0.28137103 0.2012243 0.18179037 0.052662037 0.098315865 0.00154148 0.010482063 0.0 0.69633657
532 13240000 0.26593202 0.5801501 0.36657232 0.59545714 0.2777629 0.080347456 0.40722975 0.3130787 0.16013512 0.41718054 0.10353384 0.0 0.70034343
533 13313000 0.14551862 0.2836527 0.30269057 0.6437247 0.3005118 0.09695313 0.20088145 0.22569445 0.2006446 0.14461884 0.03213752 0.0 0.70864344
534 13331500 0.17945856 0.46316186 0.6211513 0.699586 0.25519854 0.097806506 0.20623878 0.10243056 0.06829634 0.18904148 0.04796575 0.0 0.6888952
535 13337000 0.22245394 0.4399261 0.5587784 0.69207704 0.26110807 0.12034039 0.25687236 0.11053241 0.07936741 0.19548768 0.050352886 0.0 0.6471093
536 13338500 0.07452678 0.22683622 0.61578935 0.7335438 0.32788494 0.046663105 0.080528684 0.07957176 0.06909497 0.13480942 0.03788033 0.0 0.61018884
537 13340000 0.14959222 0.36043468 0.66002643 0.7144957 0.2798356 0.085556366 0.16221058 0.07262731 0.07532747 0.16661996 0.056650788 0.0 0.6339439
538 13340600 0.25177404 0.47346988 0.58923185 0.7437924 0.25861531 0.2039729 0.25443882 0.043113425 0.061914887 0.046244398 0.022787092 0.0 0.6027476
539 14020000 0.16928549 0.45601782 0.85686505 0.6854013 0.25937003 0.1181997 0.1713905 0.055555556 0.03241182 0.19170405 0.09052691 0.0 0.3835146
540 14137000 0.4877044 0.5491808 0.69422424 0.7420741 0.2371435 0.42946267 0.37864074 0.009548611 0.01620591 0.020179372 0.022869956 0.0 0.22123638
541 14138800 0.6718566 0.6171745 0.72819257 0.51248354 0.25144908 0.104256965 0.74042654 0.074074075 0.020640364 0.30170965 0.11525986 0.0 0.13050947
542 14138870 0.6230591 0.5261221 0.7715094 0.5950163 0.22274575 0.18710414 0.6197752 0.03472222 0.019065777 0.24579597 0.10317361 0.0 0.0998855
543 14138900 0.83032984 0.65984917 0.6576651 0.6257625 0.24807128 0.51190746 0.81152236 0.032407407 0.017794726 0.16129485 0.06687835 0.0 0.11505433
544 14139800 0.7020512 0.6286313 0.77197266 0.6078137 0.22815102 0.27268192 0.66655797 0.026331019 0.01927762 0.23262332 0.09415706 0.0 0.105895825
545 14141500 0.5782686 0.5543943 0.7962951 0.6311721 0.21308853 0.21907465 0.553569 0.018229166 0.017016206 0.23710763 0.0866845 0.0 0.1273612
546 14154500 0.2588228 0.39668736 0.9398658 0.5600042 0.30515283 0.035057038 0.2865969 0.08362268 0.026686655 0.38326794 0.1416425 0.0 0.12993702
547 14158500 0.46137524 0.56492597 0.51236904 0.924812 0.25282007 0.73196715 0.30027974 0.0 0.0 0.0 0.0 0.0 0.4029765
548 14158790 0.53490406 0.62508553 0.9174328 0.590851 0.29743963 0.09698792 0.5496633 0.050057866 0.023962585 0.3332399 0.20981772 0.0 0.244419
549 14166500 0.24501693 0.34353644 0.7387423 0.6115772 0.3931807 0.048994143 0.3032117 0.12905093 0.04724076 0.36743277 0.15423101 0.0 0.10217511
550 14182500 0.6095384 0.69653434 0.8935169 0.59738046 0.2636127 0.105517484 0.5870742 0.030671297 0.017894026 0.29918724 0.19193143 0.0 0.10017172
551 14185000 0.4412179 0.5483683 0.9356967 0.61949414 0.29257137 0.094687 0.42796457 0.035011575 0.019807225 0.31053814 0.1759716 0.0 0.14310247
552 14185900 0.619255 0.6656839 0.8736406 0.57087344 0.2905608 0.10550319 0.66353333 0.055555556 0.019755777 0.3258128 0.16054542 0.0 0.11534055
553 14222500 0.54627043 0.5257351 0.8552073 0.62847614 0.25959367 0.14952084 0.5436779 0.026331019 0.019663172 0.28867713 0.12746783 0.0 0.08013738
554 14236200 0.5643834 0.7175275 0.8233556 0.63905513 0.28395265 0.19564147 0.54744655 0.02662037 0.020707551 0.2588285 0.1142879 0.0 0.088723525
555 14301000 0.37316567 0.45477596 0.82639414 0.5791587 0.31257328 0.052079722 0.4454441 0.111979164 0.045447007 0.36827353 0.19564532 0.0 0.036061794
556 14305500 0.6815923 0.7261352 0.7771099 0.5840461 0.25834942 0.14185075 0.76380277 0.071759254 0.025040908 0.32329038 0.16654351 0.0 0.03777904
557 14306500 0.39576662 0.44634765 0.8069455 0.61208004 0.308534 0.088279 0.47008148 0.09548611 0.032709178 0.3525785 0.18442565 0.0 0.074413285
558 14309500 0.25332257 0.3604817 0.67668515 0.514285 0.26994973 0.023774197 0.3206849 0.23784721 0.05224023 0.46398544 0.19968992 0.0 0.07155123
559 14316700 0.30167475 0.47114068 0.89337224 0.57014674 0.31828454 0.058349013 0.33484226 0.09346064 0.027477738 0.382287 0.16046615 0.0 0.12850599
560 14325000 0.42005143 0.47309965 0.89942324 0.53850365 0.25655404 0.04326526 0.49948472 0.13773148 0.03474781 0.42979264 0.22832732 0.0 0.07355466
561 14400000 0.7810449 1.0 0.80784464 0.54419935 0.294108 0.10338651 0.98146015 0.15306713 0.038101897 0.41605943 0.22103156 0.0 0.06210646
