 basin_huc basin__id basin_name encoded_feature-0 encoded_feature-1 encoded_feature-2 encoded_feature-3 encoded_feature-4 encoded_feature-5 encoded_feature-6 encoded_feature-7 encoded_feature-8 encoded_feature-9 encoded_feature-10 encoded_feature-11 encoded_feature-12 encoded_feature-13 encoded_feature-14 encoded_feature-15 encoded_feature-16 encoded_feature-17 encoded_feature-18 encoded_feature-19 encoded_feature-20 encoded_feature-21 encoded_feature-22 encoded_feature-23 encoded_feature-24 encoded_feature-25 encoded_feature-26
421 14 09081600 "  CRYSTAL RIVER AB AVALANCHE C, NEAR REDSTONE, CO." 0.33020997 0.23696323 0.06882101 0.033147044 0.034002367 0.14377882 0.01799024 0.7467465 0.09841926 0.9756414 0.972082 0.28158423 0.4897377 0.9859488 0.61481565 0.86842316 0.983396 0.9903803 0.9704333 0.94202507 0.6711953 0.08234549 0.98243666 0.02034998 0.18885988 0.28023094 0.0131577505
422 14 09210500 "FONTENELLE C NR HERSCHLER RANCH, NR FONTENELLE, WY" 0.2209898 0.45893216 0.18864675 0.050781675 0.14622262 0.09906126 0.014619386 0.67605174 0.066399276 0.94835544 0.8951675 0.13408425 0.6169154 0.96990156 0.62770087 0.93930256 0.99021685 0.98611647 0.9629083 0.95534104 0.7960452 0.17733935 0.95848644 0.15512343 0.6192669 0.30266637 0.029501488
423 14 09223000 "     HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY" 0.50393933 0.23660807 0.053596936 0.025434965 0.03943237 0.08298933 0.0039996724 0.79545814 0.05167781 0.9894643 0.8680823 0.25879425 0.78380376 0.9840268 0.8164642 0.94314766 0.9961952 0.9947313 0.9827886 0.9776635 0.8264036 0.12937397 0.99146277 0.07866524 0.427665 0.4026316 0.015596498
424 14 09306242 "                    CORRAL GULCH NEAR RANGELY, CO." 0.065345556 0.8401949 0.31094563 0.1711479 0.80149966 0.13050592 0.027153155 0.25290257 0.27898666 0.96127385 0.9198099 0.13158801 0.8698672 0.93705004 0.35267666 0.9817046 0.9733653 0.99519473 0.917904 0.8909101 0.60517764 0.7427776 0.80608445 0.1739863 0.7351957 0.29037157 0.4763687
425 14 09312600 " WHITE RIVER BL TABBYUNE C NEAR SOLDIER SUMMIT, UT" 0.51203 0.17931426 0.09507305 0.06342247 0.15572053 0.07928613 0.00683112 0.6598194 0.07579073 0.9816533 0.7791844 0.14262344 0.7338516 0.9785098 0.79896265 0.95619184 0.9945903 0.9926958 0.97890913 0.97712654 0.82948333 0.48251265 0.9544188 0.2666236 0.57596743 0.3812359 0.07307436
426 14 09352900 "                VALLECITO CREEK NEAR BAYFIELD, CO." 0.25865114 0.1218075 0.042364046 0.02756016 0.020972336 0.07417164 0.016973251 0.71162677 0.07487549 0.977554 0.9520398 0.51673687 0.5774621 0.98216623 0.77368015 0.92487574 0.98952216 0.99083006 0.97937256 0.9520064 0.77583355 0.07336858 0.9834638 0.030173376 0.15767829 0.2606407 0.007263242
427 14 09378630 "                 RECAPTURE CREEK NEAR BLANDING, UT" 0.4441286 0.06212529 0.065962985 0.05738792 0.08516464 0.06056439 0.0054228627 0.6159958 0.21683303 0.98872316 0.8242493 0.22455806 0.61389524 0.98896015 0.70606154 0.90343267 0.99249107 0.9911692 0.97549725 0.9891037 0.7517491 0.65153337 0.97409374 0.3309513 0.5142893 0.41695783 0.06093742
428 15 09386900 "                         RIO NUTRIA NEAR RAMAH, NM" 0.093513 0.2557154 0.42499024 0.3627127 0.35693002 0.059338037 0.053652346 0.2067936 0.75595295 0.96732783 0.14457007 0.1182158 0.41441572 0.9645108 0.30452675 0.98046416 0.97557324 0.98586106 0.9077122 0.93474615 0.7853422 0.93212605 0.75704646 0.69835776 0.7794527 0.21451256 0.52059716
429 15 09404450 "          EAST FORK VIRGIN RIVER NEAR GLENDALE, UT" 0.09489276 0.4838365 0.19768462 0.0881759 0.38103032 0.061121643 0.026469257 0.19075353 0.2803478 0.95164233 0.89039576 0.16709945 0.7314538 0.9798356 0.26172513 0.9764637 0.985551 0.98797673 0.95523256 0.9503222 0.7977417 0.48593694 0.8171463 0.28208917 0.6740998 0.119604856 0.075510554
430 15 09430500 "                          GILA RIVER NEAR GILA, NM" 0.052735563 0.57460874 0.66082096 0.50670654 0.46331546 0.08176136 0.1807743 0.129035 0.8680499 0.90334976 0.09522133 0.07878139 0.45142138 0.94720834 0.19278334 0.9769067 0.9521981 0.9606199 0.83428764 0.8446494 0.6030135 0.88398093 0.62593836 0.83976185 0.79548943 0.44856632 0.34613052
431 15 09430600 "                     MOGOLLON CREEK NEAR CLIFF, NM" 0.06004741 0.39271674 0.8500704 0.88683814 0.50347286 0.04082446 0.37140626 0.24241468 0.91879827 0.9619394 0.056201976 0.0443234 0.085172206 0.987435 0.4476582 0.9818475 0.96852297 0.965164 0.673655 0.8659693 0.47926462 0.9286079 0.78784716 0.95060647 0.8062703 0.8467507 0.13751693
432 15 09480000 "                SANTA CRUZ RIVER NEAR LOCHIEL, AZ." 0.08168779 0.73130524 0.48279265 0.23017593 0.43403122 0.07818668 0.10205119 0.20979118 0.5897454 0.9291348 0.12934281 0.101340085 0.67394584 0.8992008 0.36221224 0.9800086 0.94951445 0.9828189 0.89357466 0.8735545 0.6568984 0.86045486 0.7315466 0.5758213 0.70952123 0.6156804 0.3314829
433 15 09492400 "       EAST FORK WHITE RIVER NEAR FORT APACHE, AZ." 0.35194513 0.28481635 0.26527226 0.18168865 0.1315803 0.16857317 0.101331726 0.41495493 0.50774306 0.8846463 0.7503051 0.23891237 0.32473576 0.95195246 0.5541445 0.69512945 0.93184185 0.8738627 0.76084995 0.9016903 0.585086 0.383502 0.89856493 0.47756734 0.33590367 0.6231902 0.07898567
434 15 09494000 "                 WHITE RIVER NEAR FORT APACHE, AZ." 0.18183403 0.20849065 0.3071931 0.22130579 0.17084156 0.0690631 0.042899355 0.33576927 0.58692753 0.94271773 0.6882828 0.16740699 0.4724652 0.973987 0.48748994 0.9406769 0.982003 0.9655647 0.8863489 0.9577969 0.6785972 0.7243861 0.9084178 0.73976266 0.67240804 0.39663973 0.08874682
435 15 09497980 "                      CHERRY CREEK NEAR GLOBE, AZ." 0.050957374 0.5865042 0.6389074 0.17403674 0.24505603 0.027279476 0.049685962 0.20252696 0.8738371 0.94973505 0.045101203 0.07116 0.36481273 0.98149866 0.23356791 0.9898617 0.9760108 0.9864672 0.930358 0.93736637 0.77378285 0.82787174 0.8216822 0.8862617 0.8991095 0.5495684 0.16780779
436 15 09505350 "                DRY BEAVER CREEK NEAR RIMROCK, AZ." 0.0981698 0.28839248 0.6034096 0.2559224 0.21738599 0.019503918 0.04131416 0.4848265 0.77732146 0.97837675 0.035342924 0.089602344 0.17142107 0.9904563 0.50756913 0.980973 0.9767755 0.9866961 0.91526574 0.9664591 0.77441835 0.881009 0.8760002 0.8862643 0.8501982 0.513887 0.17513032
437 15 09505800 "             WEST CLEAR CREEK NEAR CAMP VERDE, AZ." 0.076008864 0.4318787 0.6442859 0.28430393 0.2684084 0.033965144 0.06571624 0.30445853 0.82244337 0.9535321 0.04642791 0.08335132 0.23222712 0.9801104 0.34584332 0.97907716 0.96708083 0.9783731 0.8964683 0.93915284 0.73405147 0.87574327 0.7969238 0.864704 0.847969 0.40877756 0.24458733
438 15 09508300 "                 WET BOTTOM CREEK NEAR CHILDS, AZ." 0.10823414 0.5635376 0.82895863 0.082704976 0.19876201 0.0105432635 0.035415232 0.63581395 0.7317368 0.9843599 0.0115815485 0.028761016 0.08351035 0.99364686 0.6795148 0.99257845 0.9789641 0.9921928 0.94942 0.9663344 0.7392121 0.6900624 0.91056883 0.94823325 0.9156036 0.90320045 0.040051017
439 15 09510200 "            SYCAMORE CREEK NEAR FORT MCDOWELL, AZ." 0.06963875 0.5010064 0.56341815 0.09428103 0.15314488 0.015426195 0.021885412 0.35032335 0.81545657 0.9719011 0.05664012 0.07727139 0.4015254 0.9884673 0.34532192 0.9927859 0.9854541 0.9927428 0.95658755 0.9708015 0.8181231 0.80214345 0.90863085 0.90294826 0.91402215 0.5758438 0.07296871
440 15 09512280 " CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK, AZ." 0.060286883 0.70893836 0.6421131 0.08951579 0.23610653 0.03244411 0.034636747 0.2974083 0.782202 0.95241135 0.057292297 0.104861714 0.6113457 0.9640412 0.31773233 0.98904526 0.9706528 0.99117565 0.93724793 0.93972147 0.74313843 0.8382686 0.83116996 0.87951654 0.90435416 0.66354907 0.17827593
441 15 09513780 "                  NEW RIVER NEAR ROCK SPRINGS, AZ." 0.07327951 0.6229146 0.7235315 0.05504456 0.15846492 0.014517946 0.020749338 0.4872787 0.7699733 0.9753533 0.028039394 0.056994926 0.2583575 0.99008614 0.54729974 0.9934604 0.9848868 0.9941094 0.9657588 0.97437036 0.77503 0.7672884 0.9165723 0.93269974 0.91430783 0.85527045 0.054800175
442 16 10172700 "                      VERNON CREEK NEAR VERNON, UT" 0.047140915 0.83366704 0.27253968 0.109163634 0.7415259 0.100296766 0.034852006 0.14738391 0.21923237 0.93105733 0.9398264 0.15949099 0.8336147 0.9640445 0.21929036 0.97827744 0.9772389 0.99076533 0.9304091 0.89584047 0.6856062 0.51866984 0.6816508 0.1466633 0.7130233 0.17439212 0.16289435
443 16 10172800 "           SOUTH WILLOW CREEK NEAR GRANTSVILLE, UT" 0.10118711 0.39444354 0.22894202 0.083784744 0.12298962 0.25526923 0.07250525 0.53069955 0.16374326 0.888111 0.95005345 0.41531616 0.47126737 0.96443653 0.2542648 0.81341267 0.94778734 0.9695748 0.87691873 0.8155093 0.6370942 0.117341146 0.9202597 0.033315673 0.3616209 0.12795387 0.032961484
444 16 10205030 "                       SALINA CREEK NEAR EMERY, UT" 0.09028548 0.8044532 0.18524484 0.05975037 0.40702415 0.14970571 0.024844045 0.3727505 0.1236407 0.94778305 0.8907416 0.18749739 0.8331664 0.9360662 0.56532264 0.9493116 0.98312193 0.9864741 0.93639743 0.92705905 0.5512519 0.3280157 0.9120291 0.17835826 0.645413 0.42872077 0.12035147
445 16 10234500 "                      BEAVER RIVER NEAR BEAVER, UT" 0.10422849 0.719463 0.07751827 0.025756346 0.0743518 0.110142805 0.012018007 0.5936835 0.0704968 0.9762883 0.95271945 0.24543828 0.78199077 0.9673318 0.6471494 0.91458446 0.9910386 0.9919402 0.955438 0.9673835 0.68401736 0.10413245 0.9819787 0.056878667 0.44809398 0.49701247 0.018067602
446 16 10242000 "                    COAL CREEK NEAR CEDAR CITY, UT" 0.29977146 0.126379 0.043829665 0.03015441 0.07241277 0.18896349 0.013301821 0.6224357 0.11424054 0.97468114 0.9286121 0.349632 0.5090951 0.97644013 0.6136161 0.37309486 0.9857244 0.9785267 0.9653414 0.9690073 0.44021124 0.20683718 0.9823093 0.061307613 0.21755564 0.6001806 0.027938621
447 16 10244950 "                              STEPTOE C NR ELY, NV" 0.012042996 0.90481454 0.19204237 0.047697086 0.2770906 0.16565298 0.034253985 0.21398264 0.118901804 0.91857743 0.97682285 0.22577073 0.74362093 0.9564018 0.20502424 0.93673235 0.9784882 0.99009424 0.892581 0.9334956 0.5356896 0.1604386 0.9058879 0.033355247 0.5269347 0.2008217 0.028676156
448 16 10249300 "                    S TWIN R NR ROUND MOUNTAIN, NV" 0.2089464 0.433893 0.08516565 0.03705036 0.16536988 0.115742 0.015328607 0.5492623 0.08585445 0.9630192 0.92696124 0.29546294 0.745599 0.9606221 0.5739079 0.81035525 0.9869658 0.9876351 0.9633934 0.9591427 0.63437796 0.26318398 0.95318776 0.08960353 0.51184314 0.36261252 0.040845007
449 18 10258500 "                     PALM CYN C NR PALM SPRINGS CA" 0.06106638 0.5561163 0.34799922 0.13892142 0.26366583 0.043857407 0.026158163 0.2754692 0.6364615 0.9652595 0.18213381 0.18093282 0.68888456 0.95971 0.27764294 0.98581266 0.97635025 0.9931068 0.9368567 0.9506714 0.829024 0.84981835 0.8245893 0.6101317 0.8322798 0.2850527 0.28807163
450 18 10259000 "                      ANDREAS C NR PALM SPRINGS CA" 0.054066986 0.60251915 0.21161294 0.06363712 0.1348139 0.06134516 0.042374197 0.17552839 0.45591754 0.91043395 0.87008905 0.20152928 0.42571485 0.9772559 0.24331297 0.95355856 0.9794623 0.97235435 0.9259594 0.95121163 0.7330406 0.28333282 0.8830953 0.37932268 0.62757283 0.10683325 0.03052842
451 18 10259200 "                          DEEP C NR PALM DESERT CA" 0.052804314 0.6530588 0.47283265 0.118955866 0.23791943 0.037436806 0.031846136 0.2775822 0.7540524 0.9557088 0.17888023 0.16139257 0.69550955 0.9635505 0.2502601 0.9868635 0.974415 0.9898908 0.926559 0.94713396 0.76171726 0.834773 0.832531 0.80047214 0.8537241 0.38508648 0.1750299
452 18 10263500 "                         BIG ROCK C NR VALYERMO CA" 0.11498085 0.29491866 0.11765284 0.036556523 0.03143448 0.07812374 0.012594279 0.5878198 0.19709212 0.9458648 0.9391128 0.27345434 0.23032174 0.9864162 0.36708382 0.6726704 0.98548234 0.98147315 0.9326915 0.9766268 0.75142443 0.220374 0.97897434 0.049976844 0.4853457 0.15199807 0.0038798281
453 16 10316500 "                        LAMOILLE C NR LAMOILLE, NV" 0.5682931 0.16546094 0.034456786 0.028845416 0.034316957 0.13527714 0.009730249 0.83544093 0.099189155 0.9844977 0.9567118 0.55227685 0.67045027 0.99030465 0.8032935 0.92136043 0.98738617 0.99339396 0.9806337 0.95969087 0.73697436 0.08958767 0.99105096 0.024590947 0.16516918 0.5928008 0.01247386
454 16 10329500 "                   MARTIN C NR PARADISE VALLEY, NV" 0.27474383 0.2547036 0.13025011 0.0688888 0.24593754 0.058927402 0.011622707 0.5830201 0.10445857 0.9501232 0.78938216 0.15348352 0.6288607 0.96990573 0.58033097 0.97198987 0.9888277 0.9909225 0.9757696 0.9695202 0.92632025 0.49649307 0.90407014 0.19452651 0.73698014 0.29814065 0.06900708
455 16 10336645 "                         GENERAL C NR MEEKS BAY CA" 0.5359777 0.0545341 0.0075193234 0.0017978494 0.005876849 0.010504291 0.00024820192 0.87847245 0.039245293 0.99842775 0.9780717 0.47419262 0.9196738 0.9988393 0.94568247 0.9878088 0.9989064 0.9996617 0.99547935 0.9963586 0.98086435 0.04949696 0.99886394 0.043213 0.35161325 0.639726 0.00088453386
456 16 10336660 "                      BLACKWOOD C NR TAHOE CITY CA" 0.41992912 0.057013743 0.0021060721 0.00032129133 0.0010574572 0.0036787956 4.6362937e-05 0.94056934 0.037438642 0.99945456 0.99637306 0.63519865 0.9203403 0.99978 0.96652937 0.99642205 0.9996251 0.99994755 0.9979482 0.9985008 0.9897926 0.016519126 0.99982303 0.010829037 0.31499407 0.69726336 9.5887386e-05
457 16 10343500 "                           SAGEHEN C NR TRUCKEE CA" 0.38391328 0.2101544 0.056719277 0.0133977905 0.03484902 0.03474632 0.0034936136 0.77949536 0.051015206 0.97818404 0.92002374 0.1555811 0.72975624 0.98877406 0.8182863 0.97640264 0.9964309 0.9961391 0.98736286 0.9797799 0.96468914 0.098457895 0.9867047 0.057438564 0.64574057 0.33637688 0.0088966815
458 17 10396000 "         DONNER UND BLITZEN RIVER NR FRENCHGLEN OR" 0.2540469 0.19930121 0.120547935 0.02162087 0.042383194 0.0799129 0.009981342 0.74902457 0.086787455 0.9230669 0.90796316 0.15554716 0.30810136 0.97706234 0.56801295 0.8501253 0.9886619 0.9810941 0.97211075 0.9640251 0.9209089 0.115867235 0.9791861 0.061908472 0.57072705 0.3424039 0.011102778
459 18 11098000 "                        ARROYO SECO NR PASADENA CA" 0.12212642 0.42234457 0.08386566 0.0084887175 0.02267973 0.014018349 0.001532291 0.7777057 0.103383616 0.99093246 0.8550279 0.17323342 0.2973618 0.9968612 0.557264 0.97797954 0.9971003 0.9986492 0.98921776 0.9933454 0.90140563 0.24499075 0.99283904 0.08898819 0.77162784 0.10849288 0.0010495876
460 18 11124500 "                     SANTA CRUZ C NR SANTA YNEZ CA" 0.061333362 0.42347234 0.054743245 0.017569244 0.042459685 0.009542881 0.0012794695 0.64695334 0.14071178 0.99414885 0.800986 0.26778343 0.84399533 0.99545336 0.32131216 0.9922793 0.9976641 0.9993937 0.9888389 0.9926636 0.9525136 0.53683317 0.9899267 0.11103483 0.8963456 0.12263231 0.0035111427
461 18 11141280 "                       LOPEZ C NR ARROYO GRANDE CA" 0.05893818 0.53677875 0.10937847 0.034360714 0.10682041 0.04255289 0.014182082 0.48695132 0.25343198 0.92999244 0.74684423 0.34956083 0.46543336 0.97589684 0.35754585 0.95995414 0.9833182 0.98873013 0.9708435 0.96912247 0.9204246 0.32797113 0.9402498 0.14308225 0.7979786 0.29406795 0.024719968
462 18 11143000 "                           BIG SUR R NR BIG SUR CA" 0.29302752 0.08464172 0.07414916 0.042425103 0.062075384 0.06254695 0.038824905 0.5917261 0.30683482 0.9285646 0.9042075 0.16275269 0.03803982 0.99138814 0.7571592 0.8427162 0.9744288 0.96975493 0.9282323 0.9678927 0.8543202 0.08393844 0.9721228 0.0275781 0.14941564 0.22979398 0.009028454
463 18 11148900 "            NACIMIENTO R BL SAPAQUE C NR BRYSON CA" 0.15162183 0.22428368 0.067607306 0.018795656 0.06483101 0.0067241294 0.0050619957 0.8956652 0.2355672 0.99041885 0.06496776 0.06447676 0.06255275 0.998722 0.8150293 0.9911306 0.99397355 0.99866307 0.99296886 0.99401146 0.9746644 0.26963905 0.9851136 0.1800973 0.70074403 0.87300897 0.0066742683
464 18 11151300 "    SAN LORENZO C BL BITTERWATER C NR KING CITY CA" 0.047966935 0.63681495 0.2218522 0.09302006 0.27683732 0.037797034 0.013752936 0.33463186 0.40379652 0.98094845 0.17942621 0.18735944 0.7881753 0.97009146 0.30167013 0.9906219 0.9830945 0.9976649 0.9609754 0.964924 0.8893498 0.83449847 0.88567644 0.27768415 0.844202 0.2690364 0.2569682
465 18 11162500 "                       PESCADERO C NR PESCADERO CA" 0.14455058 0.31033298 0.10321455 0.04607619 0.13115081 0.014871422 0.01053168 0.7853856 0.20852987 0.9739369 0.18245739 0.14063656 0.21083927 0.9933227 0.7009597 0.9791114 0.9899811 0.99595875 0.9868956 0.98342013 0.96358734 0.41795352 0.9528073 0.26241136 0.80967015 0.7058508 0.020205187
466 18 11176400 "           ARROYO VALLE BL LANG CN NR LIVERMORE CA" 0.1415584 0.23759611 0.06511039 0.02978599 0.08468279 0.0084849065 0.005550722 0.7062516 0.2104874 0.9892574 0.025451086 0.11164573 0.19102536 0.99496895 0.6857587 0.9929137 0.99332786 0.998428 0.9939266 0.9925073 0.9841775 0.4235256 0.97744954 0.31851786 0.8817941 0.77829355 0.03537607
467 18 11180500 "                             DRY C A UNION CITY CA" 0.11786148 0.26000643 0.058703 0.031306125 0.09214293 0.008736147 0.004855408 0.6836044 0.23436813 0.9880739 0.025832003 0.12460364 0.22319806 0.9948244 0.59300876 0.9938273 0.9931117 0.9984779 0.99335665 0.9929696 0.98650867 0.5060748 0.9732388 0.24979521 0.8957089 0.82449836 0.028853344
468 18 11180960 "          CULL C AB CULL C RES NR CASTRO VALLEY CA" 0.108146824 0.2061955 0.05683616 0.02924927 0.06949468 0.006209132 0.003648718 0.8275736 0.26451 0.99056923 0.015088154 0.09780284 0.15038311 0.99673706 0.712527 0.99455255 0.9948258 0.998995 0.99509454 0.9947758 0.9877208 0.54098624 0.98102516 0.33878767 0.9103788 0.921655 0.015390712
469 18 11224500 "           LOS GATOS C AB NUNEZ CYN NR COALINGA CA" 0.06133296 0.52046865 0.2108646 0.093808 0.23426634 0.0345515 0.013449611 0.3729148 0.4238549 0.97912645 0.17177774 0.19013019 0.72208965 0.9696866 0.34839135 0.9886678 0.9840189 0.99687624 0.96411675 0.9700974 0.90600866 0.81023467 0.89738846 0.37785965 0.8395037 0.32527044 0.21951124
470 18 11230500 "                 BEAR C NR LAKE THOMAS A EDISON CA" 0.13802622 0.16963366 0.10013154 0.052041072 0.065146856 0.08738799 0.01873071 0.84099305 0.2731202 0.9642465 0.9622086 0.7305318 0.66480297 0.97492087 0.6541046 0.91899806 0.97729266 0.98437274 0.9596107 0.9319523 0.8586737 0.300451 0.9825602 0.05400462 0.48282287 0.20201473 0.019124988
471 18 11237500 "                         PITMAN C BL TAMARACK C CA" 0.4958167 0.021412952 0.0077279694 0.0030636934 0.00700772 0.009381275 0.00015456279 0.9233449 0.06942774 0.99877435 0.98182905 0.5378763 0.95656615 0.9991781 0.94368815 0.9921978 0.9989747 0.99973935 0.9960382 0.9978867 0.98761207 0.115005136 0.9987336 0.03567419 0.31200677 0.6594554 0.00095993985
472 18 11253310 "                       CANTUA C NR CANTUA CREEK CA" 0.06280098 0.5075921 0.23061019 0.099081345 0.22126935 0.03427669 0.013801724 0.35368094 0.47570422 0.9782664 0.20514068 0.20344043 0.7485955 0.97093177 0.3149564 0.98762345 0.9845248 0.9964354 0.95918816 0.9690847 0.8860175 0.82691574 0.8902584 0.4416756 0.84759647 0.27505457 0.19302262
473 18 11264500 "      MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA" 0.18984301 0.07545855 0.041812357 0.015553941 0.027620146 0.03018949 0.0029503242 0.90014213 0.20764916 0.9899457 0.97066903 0.6744738 0.76999056 0.99347746 0.81213194 0.9658911 0.99398744 0.9961055 0.98447347 0.97985476 0.94828075 0.1767297 0.99494463 0.047546696 0.49298504 0.30898082 0.00487953
474 18 11266500 "           MERCED R A POHONO BRIDGE NR YOSEMITE CA" 0.23093964 0.06468539 0.03355443 0.011797917 0.02292418 0.02333415 0.0020851623 0.8901418 0.18966965 0.99235463 0.9719743 0.6314699 0.7898763 0.9952917 0.83439195 0.97138536 0.99527824 0.9970252 0.9865044 0.98410785 0.9591613 0.14176406 0.99596334 0.045290016 0.46667576 0.33231798 0.004049973
475 18 11274500 "                          ORESTIMBA C NR NEWMAN CA" 0.08050545 0.36318138 0.13274229 0.058660224 0.14934036 0.017878203 0.009022441 0.5421347 0.329226 0.9846182 0.036363646 0.14785971 0.39145318 0.982094 0.52362376 0.9907713 0.988571 0.9979894 0.98518896 0.98576766 0.9629545 0.7067203 0.94560534 0.3499189 0.8746724 0.6445839 0.1474036
476 18 11274630 "                      DEL PUERTO C NR PATTERSON CA" 0.06999111 0.39582923 0.14595032 0.070497625 0.1788665 0.023682563 0.009592875 0.41670424 0.3677106 0.9825889 0.13057457 0.1748551 0.5689012 0.98082286 0.40304253 0.9901239 0.9890065 0.99752325 0.9793488 0.98076904 0.9486039 0.73872536 0.92891276 0.338457 0.8610064 0.40392742 0.15654099
477 18 11284400 "             BIG C AB WHITES GULCH NR GROVELAND CA" 0.05145349 0.68183124 0.050515037 0.019300133 0.060179953 0.0059994203 0.0011658287 0.86195195 0.17064862 0.9923383 0.17969304 0.27199584 0.8679237 0.9949477 0.53960955 0.9970505 0.99593854 0.9997031 0.9928572 0.99531 0.97531974 0.6443036 0.98667485 0.10987266 0.91012555 0.73485243 0.00598354
478 18 11381500 "                          MILL C NR LOS MOLINOS CA" 0.05754896 0.526732 0.3238576 0.060039558 0.14996143 0.2422687 0.05179938 0.61163497 0.35873827 0.71198285 0.9297847 0.48695198 0.13892657 0.93741846 0.19074702 0.5753052 0.91703594 0.9474982 0.8332182 0.8326289 0.6594904 0.14488348 0.93099916 0.04508486 0.73929924 0.17063254 0.030063536
479 18 11383500 "                                 DEER C NR VINA CA" 0.059654675 0.72095555 0.30789867 0.07454078 0.2708574 0.17113313 0.05831906 0.39222673 0.20923805 0.70706534 0.8132135 0.2757649 0.38050747 0.927572 0.25778762 0.79568946 0.9497523 0.9528612 0.88655216 0.85972047 0.7311658 0.2251251 0.8662198 0.106946416 0.7567295 0.18841855 0.06491661
480 18 11451100 "    NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA" 0.10964313 0.26424932 0.08542034 0.028749768 0.09328495 0.011884393 0.004441967 0.69420403 0.123507895 0.9825699 0.70680535 0.120141715 0.28608933 0.9963133 0.563627 0.97634137 0.99700063 0.9984309 0.98785895 0.9871295 0.94954544 0.30633512 0.97642267 0.12243744 0.86234665 0.22629583 0.0069305864
481 18 11468500 "                           NOYO R NR FORT BRAGG CA" 0.12681957 0.34238103 0.25744784 0.09399597 0.24372548 0.03346993 0.02263085 0.49813208 0.21441434 0.94273067 0.38286316 0.09351231 0.24663317 0.9869097 0.4126369 0.9537202 0.9884334 0.9906158 0.9644844 0.95643467 0.8819737 0.48219255 0.9075292 0.3008008 0.888685 0.31898314 0.05890492
482 18 11473900 "                           MF EEL R NR DOS RIOS CA" 0.18549375 0.17843318 0.12856202 0.047695905 0.1340154 0.051216234 0.009664693 0.51566255 0.17760338 0.9670194 0.7306126 0.10114267 0.17733838 0.9889101 0.44021097 0.8940939 0.9915861 0.9928301 0.97096384 0.9695989 0.8982416 0.37644145 0.9675313 0.10256758 0.8218996 0.24932688 0.033761214
483 18 11475560 "                           ELDER C NR BRANSCOMB CA" 0.24346803 0.03279121 0.05091206 0.0128605515 0.02203214 0.008308223 0.0016503257 0.67752916 0.20620923 0.99288017 0.79799026 0.0473486 0.028255537 0.9992055 0.64338875 0.97544724 0.9987925 0.9991479 0.98940617 0.99222904 0.9392537 0.08233663 0.9967986 0.02445044 0.70792377 0.09403894 0.0021638535
484 18 11476600 "                                BULL C NR WEOTT CA" 0.22742541 0.03612047 0.058934584 0.015873874 0.026442239 0.005403747 0.00413084 0.49519375 0.13638738 0.99205536 0.60814404 0.028776817 0.030245984 0.9992588 0.60296595 0.9704846 0.9990013 0.9981305 0.9883562 0.9888108 0.9422898 0.07337481 0.9949927 0.029251551 0.6115235 0.1044255 0.001892588
485 18 11478500 "                     VAN DUZEN R NR BRIDGEVILLE CA" 0.23713844 0.08107 0.11749572 0.03727756 0.0711912 0.014269212 0.0038752456 0.7109537 0.15743594 0.9896853 0.4974135 0.07235071 0.048653103 0.9981135 0.5937697 0.9505212 0.9978393 0.997889 0.9870588 0.988675 0.92071855 0.20706435 0.99041724 0.08474064 0.7977701 0.39420617 0.008712035
486 18 11480390 "               MAD R AB RUTH RES NR FOREST GLEN CA" 0.13001934 0.17242199 0.11729286 0.038254917 0.117202625 0.018099857 0.0048372494 0.6018388 0.13055444 0.98495364 0.5077164 0.07261848 0.18930343 0.9956132 0.48729533 0.96670145 0.9967091 0.9981306 0.98667496 0.9821577 0.9379225 0.37428904 0.9773582 0.122121215 0.9158222 0.26374465 0.021351658
487 18 11481200 "                           LITTLE R NR TRINIDAD CA" 0.23136708 0.15135595 0.24522698 0.1111451 0.1777029 0.06393748 0.016831983 0.61290765 0.30211785 0.9599246 0.3827055 0.087587155 0.12811407 0.99124104 0.50869197 0.95576763 0.982531 0.9902085 0.96646 0.95920604 0.8715202 0.52954024 0.94868976 0.19633988 0.8436731 0.7737476 0.07840207
488 18 11482500 "                              REDWOOD C A ORICK CA" 0.35423136 0.02677439 0.116164364 0.05388658 0.07123159 0.028853865 0.012783561 0.40281853 0.29723388 0.9859291 0.4515071 0.02937956 0.041560076 0.997633 0.4835118 0.9538051 0.9935354 0.9922983 0.9757378 0.9774854 0.92879677 0.28450447 0.97962624 0.05542128 0.65837187 0.24989305 0.026523067
489 18 11522500 "                           SALMON R A SOMES BAR CA" 0.45750523 0.086284 0.0855868 0.014020188 0.02729784 0.07999958 0.012134246 0.54398453 0.30141014 0.96180266 0.9220579 0.13933371 0.043888446 0.9917207 0.53496695 0.67525 0.982534 0.97291213 0.9603206 0.9642294 0.849937 0.08540257 0.9879566 0.03625092 0.3461602 0.27228075 0.009955388
